Notes,County,County Code,Cause of death,Cause of death Code,Year,Year Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Female,F,12
NA,"Worcester County, MA",25027,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2022,2022,65-74 years,65-74,Male,M,11
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,65-74 years,65-74,Male,M,20
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Male,M,12
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,65-74 years,65-74,Male,M,16
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Male,M,13
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Female,F,10
NA,"Worcester County, MA",25027,"Hyperlipidaemia, unspecified",E78.5,2022,2022,85+ years,85+,Female,F,12
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2021,2021,85+ years,85+,Female,F,28
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2022,2022,75-84 years,75-84,Female,F,11
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Female,F,32
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Male,M,19
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Female,F,34
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Male,M,12
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Female,F,24
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Male,M,19
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,83
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,43
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,295
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,103
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Female,F,17
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Male,M,17
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,90
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,56
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,312
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,90
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Female,F,18
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Male,M,14
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,80
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Male,M,50
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,281
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,115
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,65-74 years,65-74,Male,M,10
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,75-84 years,75-84,Male,M,24
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,85+ years,85+,Female,F,14
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,85+ years,85+,Male,M,15
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,65-74 years,65-74,Male,M,10
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,75-84 years,75-84,Male,M,28
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,85+ years,85+,Female,F,12
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,85+ years,85+,Male,M,16
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,75-84 years,75-84,Female,F,21
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,75-84 years,75-84,Male,M,29
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,85+ years,85+,Female,F,26
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,85+ years,85+,Male,M,14
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Female,F,35
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Male,M,17
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Female,F,88
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Male,M,32
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Female,F,32
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Male,M,21
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Female,F,90
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Male,M,32
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2023,2023,65-74 years,65-74,Female,F,10
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Female,F,40
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Male,M,10
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Female,F,90
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Male,M,23
NA,"Worcester County, MA",25027,Essential (primary) hypertension,I10,2021,2021,85+ years,85+,Female,F,13
NA,"Worcester County, MA",25027,Essential (primary) hypertension,I10,2022,2022,65-74 years,65-74,Male,M,13
NA,"Worcester County, MA",25027,Essential (primary) hypertension,I10,2022,2022,85+ years,85+,Female,F,11
NA,"Worcester County, MA",25027,Essential (primary) hypertension,I10,2023,2023,65-74 years,65-74,Male,M,11
NA,"Worcester County, MA",25027,Essential (primary) hypertension,I10,2023,2023,85+ years,85+,Female,F,21
NA,"Worcester County, MA",25027,Essential (primary) hypertension,I10,2023,2023,85+ years,85+,Male,M,10
NA,"Worcester County, MA",25027,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Female,F,16
NA,"Worcester County, MA",25027,Hypertensive heart disease with (congestive) heart failure,I11.0,2022,2022,85+ years,85+,Female,F,16
NA,"Worcester County, MA",25027,Hypertensive heart disease with (congestive) heart failure,I11.0,2023,2023,85+ years,85+,Female,F,20
NA,"Worcester County, MA",25027,Hypertensive heart disease without (congestive) heart failure,I11.9,2022,2022,55-64 years,55-64,Male,M,10
NA,"Worcester County, MA",25027,Hypertensive heart disease without (congestive) heart failure,I11.9,2022,2022,65-74 years,65-74,Male,M,10
NA,"Worcester County, MA",25027,Hypertensive renal disease with renal failure,I12.0,2022,2022,85+ years,85+,Female,F,12
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2021,2021,55-64 years,55-64,Male,M,19
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Female,F,10
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Male,M,28
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Female,F,22
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Male,M,20
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,28
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Male,M,20
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2022,2022,55-64 years,55-64,Male,M,24
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Male,M,22
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Male,M,32
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Female,F,28
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Male,M,17
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2023,2023,55-64 years,55-64,Male,M,10
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Female,F,14
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Male,M,22
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Female,F,22
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Male,M,29
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Female,F,20
NA,"Worcester County, MA",25027,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Male,M,17
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,55-64 years,55-64,Male,M,19
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,65-74 years,65-74,Male,M,24
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Male,M,17
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,85+ years,85+,Male,M,10
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,45-54 years,45-54,Male,M,11
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,55-64 years,55-64,Male,M,18
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Female,F,14
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Male,M,18
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Male,M,11
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Female,F,16
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Male,M,14
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,45-54 years,45-54,Male,M,10
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Male,M,22
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Male,M,30
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Male,M,12
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Female,F,15
NA,"Worcester County, MA",25027,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Male,M,13
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2021,2021,55-64 years,55-64,Male,M,14
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Female,F,14
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Male,M,31
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,23
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,57
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,76
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,82
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2022,2022,55-64 years,55-64,Male,M,18
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Female,F,17
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,41
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,37
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,55
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,81
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,91
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2023,2023,55-64 years,55-64,Male,M,19
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Female,F,12
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,31
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,27
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,60
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,77
NA,"Worcester County, MA",25027,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,63
NA,"Worcester County, MA",25027,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,22
NA,"Worcester County, MA",25027,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Male,M,10
NA,"Worcester County, MA",25027,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Female,F,15
NA,"Worcester County, MA",25027,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Male,M,10
NA,"Worcester County, MA",25027,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Female,F,16
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2021,2021,65-74 years,65-74,Male,M,11
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,38
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Male,M,27
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Female,F,10
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Male,M,15
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,38
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Male,M,21
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2023,2023,65-74 years,65-74,Female,F,10
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Female,F,10
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Male,M,16
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,42
NA,"Worcester County, MA",25027,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Male,M,18
NA,"Worcester County, MA",25027,"Cardiac arrhythmia, unspecified",I49.9,2022,2022,55-64 years,55-64,Male,M,15
NA,"Worcester County, MA",25027,"Cardiac arrhythmia, unspecified",I49.9,2023,2023,65-74 years,65-74,Male,M,10
NA,"Worcester County, MA",25027,"Cardiac arrhythmia, unspecified",I49.9,2023,2023,75-84 years,75-84,Male,M,10
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Female,F,14
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,15
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,64
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,44
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,22
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,17
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,52
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,29
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2023,2023,65-74 years,65-74,Male,M,12
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,21
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Male,M,20
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,49
NA,"Worcester County, MA",25027,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,30
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,22
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Male,M,15
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2022,2022,75-84 years,75-84,Male,M,14
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,22
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Male,M,15
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Male,M,11
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,16
NA,"Worcester County, MA",25027,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,15
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,12
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Male,M,10
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,32
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,14
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,65-74 years,65-74,Male,M,12
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,15
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,29
NA,"Worcester County, MA",25027,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,13
