Notes	County	County Code	Cause of death	Cause of death Code	Year	Year Code	Ten-Year Age Groups	Ten-Year Age Groups Code	Sex	Sex Code	Deaths
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Female	F	14
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Male	M	15
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Female	F	64
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Male	M	44
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Female	F	22
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Male	M	17
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Female	F	52
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Male	M	29
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2023	2023	65-74 years	65-74	Male	M	12
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Female	F	21
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Male	M	20
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Female	F	49
	"Worcester County, MA"	25027	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Male	M	30
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2021	2021	85+ years	85+	Female	F	22
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2021	2021	85+ years	85+	Male	M	15
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2022	2022	75-84 years	75-84	Male	M	14
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Female	F	22
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Male	M	15
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2023	2023	75-84 years	75-84	Male	M	11
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Female	F	16
	"Worcester County, MA"	25027	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Male	M	15
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Female	F	12
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Male	M	10
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Female	F	32
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Male	M	14
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	65-74 years	65-74	Male	M	12
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	75-84 years	75-84	Female	F	15
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Female	F	29
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Male	M	13
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	75-84 years	75-84	Female	F	16
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	75-84 years	75-84	Male	M	12
	"Worcester County, MA"	25027	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	85+ years	85+	Female	F	27
	"Worcester County, MA"	25027	Sequelae of other and unspecified cerebrovascular diseases	I69.8	2021	2021	85+ years	85+	Female	F	10
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2021	2021	75-84 years	75-84	Female	F	15
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2021	2021	75-84 years	75-84	Male	M	16
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Female	F	19
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Male	M	16
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2022	2022	65-74 years	65-74	Male	M	11
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2022	2022	75-84 years	75-84	Female	F	17
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2022	2022	75-84 years	75-84	Male	M	11
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Female	F	22
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Male	M	19
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2023	2023	75-84 years	75-84	Female	F	11
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2023	2023	75-84 years	75-84	Male	M	15
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2023	2023	85+ years	85+	Female	F	18
	"Worcester County, MA"	25027	"Pneumonia, unspecified"	J18.9	2023	2023	85+ years	85+	Male	M	10
	"Worcester County, MA"	25027	Chronic obstructive pulmonary disease with acute lower respiratory infection	J44.0	2021	2021	85+ years	85+	Female	F	10
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	55-64 years	55-64	Female	F	23
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	55-64 years	55-64	Male	M	20
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Female	F	36
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Male	M	39
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Female	F	51
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Male	M	40
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Female	F	29
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Male	M	25
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	55-64 years	55-64	Female	F	11
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	55-64 years	55-64	Male	M	15
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Female	F	25
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Male	M	25
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Female	F	45
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Male	M	31
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Female	F	50
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Male	M	27
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	55-64 years	55-64	Female	F	18
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Female	F	39
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Male	M	31
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Female	F	58
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Male	M	37
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Female	F	45
	"Worcester County, MA"	25027	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Male	M	27
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2021	2021	75-84 years	75-84	Male	M	12
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Female	F	13
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Male	M	14
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2022	2022	75-84 years	75-84	Male	M	15
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2022	2022	85+ years	85+	Male	M	12
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2023	2023	65-74 years	65-74	Male	M	16
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2023	2023	75-84 years	75-84	Female	F	14
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2023	2023	75-84 years	75-84	Male	M	17
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Female	F	19
	"Worcester County, MA"	25027	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Male	M	23
---											
"Dataset: Underlying Cause of Death, 2018-2023, Single Race"											
Query Parameters:											
Education: 8th grade or less; 9th through 12th grade with no diploma; High school graduate or GED completed; Some college											
"credit, but not a degree.; Associate degree (AA,AS); Bachelor?s degree (BA, AB, BS); Master?s degree (MA, MS, MEng, MEd, MSW,"											
"MBA); Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"											
Hispanic Origin: Hispanic or Latino; Not Hispanic or Latino											
"ICD-10 Codes: E00-E88 (Endocrine, nutritional and metabolic diseases); F01-F99 (Mental and behavioural disorders); G00-G98"											
(Diseases of the nervous system); I00-I99 (Diseases of the circulatory system); J00-J98 (Diseases of the respiratory system);											
"M00-M99 (Diseases of the musculoskeletal system and connective tissue); O00-O99 (Pregnancy, childbirth and the puerperium);"											
P00-P96 (Certain conditions originating in the perinatal period)											
Sex: Female; Male											
Single Race 6: American Indian or Alaska Native; Asian; Black or African American; Native Hawaiian or Other Pacific Islander;											
White; More than one race											
States: Massachusetts (25)											
Ten-Year Age Groups: < 1 year; 1-4 years; 5-14 years; 15-24 years; 25-34 years; 35-44 years; 45-54 years; 55-64 years; 65-74											
years; 75-84 years; 85+ years											
Group By: County; Cause of death; Year; Ten-Year Age Groups; Sex											
Show Totals: Disabled											
Show Zero Values: Disabled											
Show Suppressed: False											
"Calculate Rates Per: 100,000"											
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)											
---											
Help: See http://wonder.cdc.gov/wonder/help/ucd-expanded.html for more information.											
---											
"Query Date: Nov 14, 2025 3:48:25 PM"											
---											
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"											
"System, Mortality 2018-2023 on CDC WONDER Online Database, released in 2024. Data are from the Multiple Cause of Death Files,"											
"2018-2023, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"											
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10-expanded.html on Nov 14, 2025 3:48:25 PM"											
---											
Messages:											
"1. The full results are too long to be displayed. Due to suppression constraints rows that are zero, suppressed or a total will"											
not be available.											
2. Population and Rates are not available when values are selected for Single-Year Ages or Ten-Year Age Groups in section 3 or											
"they appear in Group Results By list in section 1, and county level locations, including urbanization categories and US-Mexico"											
"Border areas, are selected in section 2, or when County, US-Mexico Border areas, or Urbanization appears in the Group Results By"											
"list in section 1. Population, Rates and related measures have been removed from the results. More information#"											
---											
Caveats:											
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"											
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"											
http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Not Stated.											
"2. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"											
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"											
http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Not Stated.											
3. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the											
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"											
of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin											
"are inconsistent between these two data sources, death rates will be biased. More information:"											
http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Racial Differences.											
"4. The population figures for years 2023 are single-race estimates of the July 1 resident population, from the Vintage 2023"											
"postcensal series released by the Census Bureau on June 27, 2024. The 2023 series is based on the Modified Blended Base produced"											
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of the blend"											
"of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data"											
from the internal Census Edited File (CEF). The population figures for years 2022 are single-race estimates of the July 1											
"resident population, from the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023. The 2022 series is"											
"based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The"											
"Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic"											
"Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The population figures for years 2021 are"											
"single-race estimates of the July 1 resident population, based on the Blended Base produced by the US Census Bureau in lieu of"											
"the April 1, 2020 decennial population count, from the Vintage 2021 postcensal series released by the Census Bureau on June 30,"											
"2022. The population figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020"											
"postcensal series based on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year"											
"2019 are single-race estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010"											
"Census, released by the Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the"											
"July 1 resident population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on"											
"June 20, 2019. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Population Data."											
5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the											
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Age											
Group.											
"6. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"											
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"											
in information available to individual states and probable errors. Caution should be used in interpreting these data. More											
information can be found at: https://www.cdc.gov/nchs/maternal-mortality/.											
"7. Between December 22, 2020 and February 3, 2021, the county-level race-specific population figures and rates reported for year"											
2018 were inaccurate for queries that reported race-specific categories for single race 6 Race groups in combination for any											
specific County and/or Urbanization categories. The results to such queries erroneously reported inaccurate population values											
and death rates for specific 6 Race categories at the county level. This problem applied to all queries with County and/or											
Urbanization categories and the specific 6 Race categories in year 2018. We apologize for this error.											
"8. On March 11, 2021, the 2019 mortality data on CDC WONDER was updated with the 2019 mortality data updated by NCHS on March 4,"											
"2021 to include corrected information for residents of Texas affecting 5 records previously coded to cause code *U01.4,"											
Terrorism involving firearms (homicide). The underlying and multiple cause of death codes for 5 records were corrected in the											
2019 data. Underlying and multiple cause of death codes for those 5 records were recoded to Assault (homicide) by other and											
"unspecified firearm discharge, ICD-10 code X95. The corrected final death records replaces the data released on December 22,"											
2020											
"9. After the creation of the final 2023 dataset, North Carolina updated the cause of death information for over 900 death"											
"certificates to include a cause of death code indicating drug overdose (ICD-10 underlying cause-of-death codes: X40-X44,"											
"X60-X64, X85, and Y10-Y14). Jurisdictions can continue to update death certificates after the closing of the mortality file. As"											
"a result, users should consider that the actual death count for drug overdose deaths for North Carolina in 2023 is over 4,400"											
"deaths, with a crude rate of approximately 41.0 per 100,000 population, and an age-adjusted rate of approximately 42.1 per"											
"100,000 population. These deaths will not be updated on the final mortality datasets."											
